RIAD_CODE;BIC;COUNTRY_OF_REGISTRATION;NAME;BOX;ADDRESS;POSTAL;CITY;CATEGORY;HEAD_COUNTRY_OF_REGISTRATION;HEAD_NAME;HEAD_RIAD_CODE;RESERVE;EXEMPT;RIAD_CODE2
FR18129;ISAEFRPPXXX;FR;CACEIS Bank;;89 RUE GABRIEL PERI;92120;Montrouge;Credit institution S122;;;;Y;N;FR18129
FR18160;;FR;Caisse de crédit municipal de Nancy;C.S.90710;10 RUE CALLOT;54064;NANCY CEDEX;Credit institution S122;;;;Y;N;FR18160
FR18189;CGCPFRPLXXX;FR;Compagnie générale de crédit aux particuliers - Crédipar;;2 BOULEVARD DE L EUROPE BP 30165;78307;POISSY Cedex;Credit institution S122;;;;Y;N;FR18189
FR18206;AGRIFRCC892;FR;Caisse régionale de crédit agricole mutuel de Paris et d'Ile-de-France;BP 25;26 QUAI DE LA RAPÉE;75596;PARIS CEDEX 12;Credit institution S122;;;;Y;N;FR18206
FR18280;;FR;Unifergie - Union pour le financement des économies d'énergie;;12 PLACE DES ETATS-UNIS;92548;MONTROUGE CEDEX;Credit institution S122;;;;Y;N;FR18280
FR18306;AGRIFRCC883;FR;Caisse régionale de crédit agricole mutuel Normandie-Seine;;CS 70800;76238;BOIS GUILLAUME CEDEX;Credit institution S122;;;;Y;N;FR18306
FR18315;;FR;Caisse d'épargne et de prévoyance Côte d'Azur;BP 3297;455 PROMENADE DES ANGLAIS;6205;NICE CEDEX 3;Credit institution S122;;;;Y;N;FR18315
FR18359;CPMEFRPPXXX;FR;Bpifrance;;27-31 AVENUE DU GÉNÉRAL LECLERC;94710;MAISONS - ALFORT;Credit institution S122;;;;Y;N;FR18359
FR18370;GPBAFRPPXXX;FR;ORANGE BANK;;67 RUE ROBESPIERRE;93100;MONTREUIL;Credit institution S122;;;;Y;N;FR18370
FR18450;CMROFR21XXX;FR;Caisse de crédit municipal de Roubaix;;30 RUE DE LILLE;59061;Roubaix Cédex 1;Credit institution S122;;;;Y;N;FR18450
FR18470;CCMTFR21XXX;FR;Caisse de crédit municipal de Nantes;;2 RUE MARCEL PAUL;44006;Nantes Cedex 1;Credit institution S122;;;;Y;N;FR18470
FR18529;MHCBFRPP;FR;Mizuho bank ltd Paris branch;;40 RUE WASHINGTON;75408;PARIS CEDEX 08;Credit institution S122;JP;Mizuho Bank, Ltd.;JP0ECBM00015;Y;N;FR18529
FR18530;;FR;Natiocredimurs, société en nom collectif;;12 RUE DU PORT;92000;NANTERRE;Credit institution S122;;;;Y;N;FR18530
FR18569;BMISFRPPXXX;FR;Banque Misr;;9 RUE AUBER;75009;PARIS 09;Credit institution S122;;;;Y;N;FR18569
FR18589;;FR;Caisse française de développement industriel - C.F.D.I.;;30 AVENUE PIERRE MENDES FRANCE;75013;PARIS 13;Credit institution S122;;;;Y;N;FR18589
FR18609;;FR;Caisse centrale du crédit immobilier de France-3CIF;;26 RUE DE MADRID;75008;PARIS 08;Credit institution S122;;;;Y;N;FR18609
FR18610;;FR;Compagnie pour la location de véhicules - CLV;;2 BOULEVARD DE L EUROPE BP 40166;78307;POISSY Cedex;Credit institution S122;;;;Y;N;FR18610
FR13369;BMMMFRCPXXX;FR;Rothschild Martin Maurel;;29 AVENUE DE MESSINE;75008;PARIS 08;Credit institution S122;;;;Y;N;FR13369
FR18689;FRAFFRPPXXX;FR;Fransabank France S.A.;;104 AVENUE DES CHAMPS ELYSEES;75008;PARIS 08;Credit institution S122;;;;Y;N;FR18689
FR18706;AGRIFRCC887;FR;Caisse régionale de crédit agricole mutuel Brie Picardie;;500 RUE SAINT-FUSCIEN;80095;AMIENS CEDEX 3;Credit institution S122;;;;Y;N;FR18706
FR18707;CCBPFRPPVER;FR;Banque populaire Val de France (2ème du nom);;9 AVENUE NEWTON;78180;MONTIGNY LE BRETONNEUX;Credit institution S122;;;;Y;N;FR18707
FR18715;;FR;Caisse d'épargne et de prévoyance d'Auvergne et du Limousin;;63 RUE MONTLOSIER;63000;CLERMONT FERRAND;Credit institution S122;;;;Y;N;FR18715
FR18719;BFCORERXXXX;FR;Banque Française Commerciale Océan Indien;;58 RUE ALEXIS DE VILLENEUVE;97404;ST DENIS CEDEX;Credit institution S122;;;;Y;N;FR18719
FR18759;EFGBMCMCXXX;FR;EFG Bank (Monaco);;15 avenue d'Ostende              Monte Carlo;98000;MONACO;Credit institution S122;;;;Y;N;FR18759
FR18769;BKCHFRPPXXX;FR;Bank of China limited;;23 AVENUE DE LA GRANDE ARMEE;75116;PARIS 16;Credit institution S122;CN;Bank of China Limited;CN0ECBM00014;Y;N;FR18769
FR18789;ICBCFRPPXXX;FR;Mega international commercial bank Co, Ltd;;131 RUE DE TOLBIAC;75013;PARIS 13;Credit institution S122;TW;Mega International Commercial Bank Co. Ltd;TW0ECBM00055;Y;N;FR18789
FR18829;;FR;Arkéa banque entreprises et institutionnels;;3 AVENUE D ALPHASIS CS 96856;35760;SAINT GREGOIRE;Credit institution S122;;;;Y;N;FR18829
FR18869;FEMUFR21BDF;FR;Banque française mutualiste - B.F.M.;;56 RUE DE LA GLACIERE;75013;PARIS;Credit institution S122;;;;Y;N;FR18869
FR18919;;FR;NATIXIS WEALTH MANAGEMENT;;115 RUE MONTMARTRE;75002;PARIS;Credit institution S122;;;;Y;N;FR18919
DE00001;DEUTDEFFXXX;DE;DEUTSCHE BANK AKTIENGESELLSCHAFT;;Taunusanlage 12;60325;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00001
DE00003;COBADEFFXXX;DE;COMMERZBANK Aktiengesellschaft;;Kaiserstraße 16 (Kaiserplatz);60311;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00003
DE00008;HYVEDEMMXXX;DE;UniCredit Bank AG;;Arabellastraße 12;81925;München;Credit institution S122;;;;Y;N;DE00008
DE00013;ESSEDE5FPML;DE;DSK Hyp AG;Postfach 1;Stephanstraße 14 - 16;60313;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00013
DE00014;BHFBDEFF500;DE;ODDO BHF Aktiengesellschaft;;Bockenheimer Landstraße 10;60323;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00014
DE00022;BFSWDE33XXX;DE;Bank für Sozialwirtschaft Aktiengesellschaft;Postfach 1;Konrad-Adenauer-Ufer 85;50668;Köln;Credit institution S122;;;;Y;N;DE00022
DE00023;RABODEFFTAR;DE;Coöperatieve Rabobank U.A. , Zweigniederlassung Frankfurt am Main;;Solmsstraße 83;60486;Frankfurt am Main;Credit institution S122;NL;Coöperatieve Rabobank U.A.;NL600;Y;N;DE00023
DE00034;HOEBDE61620;DE;Hoerner-Bank Aktiengesellschaft;Postfach 2;Oststraße 77;74072;Heilbronn;Credit institution S122;;;;Y;N;DE00034
DE00036;SABUDES1XXX;DE;RSB Retail + Service Bank GmbH;Postfach 1;Bahnhofstr. 82;70806;Kornwestheim;Credit institution S122;;;;Y;N;DE00036
DE00039;GENODEF1WHD;DE;CVW-Privatbank AG;Postfach 1;Hauptstr. 14;91452;Wilhermsdorf;Credit institution S122;;;;Y;N;DE00039
DE00049;WELADED1WBB;DE;Weberbank Actiengesellschaft;;Hohenzollerndamm 134;14199;Berlin;Credit institution S122;;;;Y;N;DE00049
DE00067;INGDDEFFXXX;DE;ING-DiBa AG;Postfach 1;Theodor-Heuss-Allee 2;60486;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00067
DE00074;DEGUDEFFXXX;DE;Degussa Bank AG;Postfach 2;Theodor-Heuss-Allee 74;60486;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00074
DE00087;FBGADEF1XXX;DE;Frankfurter Bankgesellschaft (Deutschland) AG;;Junghofstraße 26;60311;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00087
DE00091;OLBODEH2XXX;DE;Oldenburgische Landesbank Aktiengesellschaft;Postfach 2;Stau 15/17;26122;Oldenburg (Oldb);Credit institution S122;;;;Y;N;DE00091
DE00096;GENODED1GBY;DE;GLADBACHER BANK AG von 1922;Postfach 1;Bismarckstr. 50 - 52;41061;Mönchengladbach;Credit institution S122;;;;Y;N;DE00096
DE00098;NBAGDE3EXXX;DE;National-Bank Aktiengesellschaft;Postfach 1;Theaterplatz 8;45127;Essen, Ruhr;Credit institution S122;;;;Y;N;DE00098
DE00109;GENODED1STY;DE;Steyler Bank GmbH;Postfach 1;Arnold-Janssen-Straße 22;53757;Sankt Augustin;Credit institution S122;;;;Y;N;DE00109
DE00114;GENODEF1VRD;DE;VR Smart Finanz Bank GmbH;Postfach 6;Hauptstraße 131 - 137;65760;Eschborn, Taunus;Credit institution S122;;;;Y;N;DE00114
DE00121;UNBNDE21PML;DE;Union - Bank, Aktiengesellschaft;Postfach 2;Große Straße 2;24937;Flensburg;Credit institution S122;;;;Y;N;DE00121
DE00122;BOTKDEH1XXX;DE;MUFG Bank (Europe) N.V. Germany Branch;;Breite Straße 34;40213;Düsseldorf;Credit institution S122;NL;MUFG Bank (Europe) N.V.;NL512;Y;N;DE00122
DE00123;CITIDE55SEC;DE;Citibank N.A. in New York, Filiale Frankfurt/Main;Postfach 1;Reuterweg 16 / Frankfurter Welle;60323;Frankfurt am Main;Credit institution S122;US;Citibank N.A.;US0ECBM00025;Y;N;DE00123
DE00126;BOFADEFFXXX;DE;Bank of America, National Association Frankfurt Branch/ Filiale Frankfurt am Main;Postfach 1;Taunusanlage 9 - 10;60329;Frankfurt am Main;Credit institution S122;US;Bank of America National Association;US0ECBM08895;Y;N;DE00126
DE00131;MELIDE21XXX;DE;Bank Melli Iran;Postfach 1;Holzbrücke 2;20459;Hamburg;Credit institution S122;IR;Bank Melli Iran;IR0ECBM00048;Y;N;DE00131
DE02506;GENODEF1MAR;DE;Raiffeisen-Volksbank Fresena eG;;Osterstraße 96;26506;Norden, Ostfriesl;Credit institution S122;;;;Y;N;DE02506
DE02507;GENODEF1DRZ;DE;VR-Bank in Südniedersachsen eG;Postfach 1;Neue Straße 14 / 16;37603;Holzminden;Credit institution S122;;;;Y;N;DE02507
DE02510;GENODEF1EUY;DE;Volksbank Uelzen-Salzwedel eG;;Gudesstr. 25;29525;Uelzen;Credit institution S122;;;;Y;N;DE02510
DE02519;GENODEF1EMK;DE;Volksbank Emstek eG;Postfach 1;Halener Str. 17;49685;Emstek;Credit institution S122;;;;Y;N;DE02519
DE02521;GENODEF1ESX;DE;Volksbank Essen-Cappeln eG;Postfach 1;Am Markt 1;49692;Cappeln, Oldenburg;Credit institution S122;;;;Y;N;DE02521
DE02523;GENODEF1WEF;DE;Raiffeisenbank Flachsmeer eG;Postfach 4;Pastor-Kersten-Straße 1;26810;Westoverledingen;Credit institution S122;;;;Y;N;DE02523
DE02524;GENODEF1FOY;DE;Volksbank eG;;Kirchstraße 10;26169;Friesoythe;Credit institution S122;;;;Y;N;DE02524
DE02525;GENODEF1GAD;DE;Vereinigte Volksbank eG Ganderkesee-Hude-Bookholzberg-Lemwerder;Postfach 1;Auf der Nordheide 1;27798;Hude;Credit institution S122;;;;Y;N;DE02525
DE02539;GENODEF1HGM;DE;Volksbank GMHütte-Hagen-Bissendorf eG (GHB);Postfach 1;Oeseder Str. 74;49124;Georgsmarienhütte;Credit institution S122;;;;Y;N;DE02539
DE02545;GENODEF1APE;DE;Volksbank Geest eG;;Buxtehuder Straße 5;21641;Apensen;Credit institution S122;;;;Y;N;DE02545
DE02547;GENODEF1HLY;DE;Volksbank Haselünne eG;Postfach 1;Hasestraße 5 - 7;49740;Haselünne;Credit institution S122;;;;Y;N;DE02547
DE02567;;DE;Volksbank Jever eG;Postfach 1;Schloßplatz 3;26441;Jever;Credit institution S122;;;;Y;N;DE02567
DE02575;GENODEF1LAP;DE;Volksbank Lastrup e.G.;Postfach 1;Schulstraße 3;49688;Lastrup, Kr. Cloppenburg;Credit institution S122;;;;Y;N;DE02575
DE02576;GENODEF1LTH;DE;Volksbank Emstal eG;Postfach 1;Hauptstraße 19;49762;Lathen;Credit institution S122;;;;Y;N;DE02576
DE02582;GENODEF1LIY;DE;Emsländische Volksbank eG;Postfach 2;Lookenstraße 18 - 20;49808;Lingen (Ems);Credit institution S122;;;;Y;N;DE02582
DE02583;GENODEF1LOG;DE;Volksbank eG;Postfach 1;Tabbenstraße 20;49624;Löningen;Credit institution S122;;;;Y;N;DE02583
DE02584;GENODEF1LON;DE;Volksbank Lohne-Mühlen eG;Postfach 1;Marktstraße 36;49393;Lohne (Oldenburg);Credit institution S122;;;;Y;N;DE02584
DE02596;GENODEF1MML;DE;Raiffeisenbank eG;Postfach 1;Rudolf-Eucken-Str. 20;26802;Moormerland;Credit institution S122;;;;Y;N;DE02596
DE02606;GENODEF1OL2;DE;Raiffeisenbank Oldenburg eG;Postfach 2;Hauptstr. 74;26122;Oldenburg, Oldb.;Credit institution S122;;;;Y;N;DE02606
DE02611;GENODEF1OHZ;DE;Volksbank eG;Postfach 1;Marktstr. 1-5;27711;Osterholz-Scharmbeck;Credit institution S122;;;;Y;N;DE02611
DE02616;RARADE81XXX;DE;Raiffeisenbank Rastede eG;Postfach 1;Raiffeisenstraße 1;26180;Rastede;Credit institution S122;;;;Y;N;DE02616
DE02617;GENODEF1AUR;DE;Raiffeisen-Volksbank eG;Postfach 1;Markt 24 - 27;26603;Aurich, Ostfriesland;Credit institution S122;;;;Y;N;DE02617
DE02621;GENODEF1SPL;DE;Volksbank Süd-Emsland eG;Postfach 1;Hauptstraße 54;48480;Spelle;Credit institution S122;;;;Y;N;DE02621
DE02625;GENODEF1SAN;DE;Raiffeisenbank eG Scharrel;Postfach 3;Hauptstraße 266;26683;Saterland;Credit institution S122;;;;Y;N;DE02625
DE02627;GENODEF1GSY;DE;Volksbank eG Delmenhorst Schierbrok;Postfach 1;Mühlenstraße 146;27753;Delmenhorst;Credit institution S122;;;;Y;N;DE02627
DE02632;GENODEF1SIY;DE;Zevener Volksbank eG;;Vitus-Platz 3;27404;Zeven;Credit institution S122;;;;Y;N;DE02632
DE02633;GENODEF1SUZ;DE;Volksbank eG;Postfach 1;Große Straße 22;27367;Sottrum, Kr. Rotenburg, Wümme;Credit institution S122;;;;Y;N;DE02633
DE02638;GENODEF1SHY;DE;Volksbank eG;Postfach 1;Bremer Straße 28;27211;Bassum;Credit institution S122;;;;Y;N;DE02638
DE02643;GENODEF1HDG;DE;Volksbank Solling eG;Postfach 1;Vor dem Tore 10;37181;Hardegsen;Credit institution S122;;;;Y;N;DE02643
DE02644;GENODEF1VAR;DE;Raiffeisen-Volksbank Varel-Nordenham eG;Postfach 1;Bürgermeister-Heidenreich-Straße 5;26316;Varel, Jadebusen;Credit institution S122;;;;Y;N;DE02644
DE02645;GENODEF1VEY;DE;Volksbank Vechta eG;Postfach 1;Falkenrotter Str. 17;49377;Vechta;Credit institution S122;;;;Y;N;DE02645
DE02646;GENODEF1NEY;DE;Grafschafter Volksbank eG;Postfach 2;Bahnhofstr. 23;48529;Nordhorn;Credit institution S122;;;;Y;N;DE02646
DE02647;GENODEF1VIS;DE;Volksbank Visbek eG;Postfach 1;Hauptstr. 22;49429;Visbek, Kr. Vechta;Credit institution S122;;;;Y;N;DE02647
DE02658;GENODEF1WLY;DE;Hümmlinger Volksbank eG;Postfach 1;Hauptstr. 28;49757;Werlte;Credit institution S122;;;;Y;N;DE02658
DE02659;GENODEF1WRE;DE;Volksbank Westerstede eG;;Peterstr. 19;26655;Westerstede;Credit institution S122;;;;Y;N;DE02659
DE02663;GENODEF1WDH;DE;VR Bank Oldenburg Land eG;;Westerstr. 4;27793;Wildeshausen;Credit institution S122;;;;Y;N;DE02663
DE02670;GENODEF1ADE;DE;Volksbank eG;Postfach 1;Burgstr. 1;37139;Adelebsen;Credit institution S122;;;;Y;N;DE02670
DE02675;GENODEF1HAA;DE;Spar- und Kreditbank eG;;Bahnhofstr. 43;21714;Hammah, Niederelbe;Credit institution S122;;;;Y;N;DE02675
DE02694;GENODEM1BO1;DE;Volksbank Bönen e.G.;Postfach 1;Bahnhofstraße 125;59199;Bönen;Credit institution S122;;;;Y;N;DE02694
DE02695;GENODEM1GBZ;DE;GENO BANK ESSEN eG;Postfach 1;Am Waldthausenpark 4;45127;Essen;Credit institution S122;;;;Y;N;DE02695
DE02700;GENODEM1CAN;DE;Volksbank Ascheberg - Herbern eG;Postfach 1;Katharinenplatz 2;59387;Ascheberg, Westf;Credit institution S122;;;;Y;N;DE02700
DE02711;GENODED1BGY;DE;Bensberger Bank eG;Postfach 1;Schloßstraße 82;51429;Bergisch Gladbach;Credit institution S122;;;;Y;N;DE02711
DE02712;GENODED1PAZ;DE;VR Bank eG Bergisch Gladbach-Leverkusen;Postfach 2;Hauptstraße 186;51465;Bergisch Gladbach;Credit institution S122;;;;Y;N;DE02712
DE02714;GENODEM1BB1;DE;Volksbank Wittgenstein eG;Postfach 1;Poststr. 30a;57319;Bad Berleburg;Credit institution S122;;;;Y;N;DE02714
DE02719;GENODEM1BAU;DE;Volksbank Baumberge eG;;Lilienbeck 8;48727;Billerbeck, Westf.;Credit institution S122;;;;Y;N;DE02719
DE02720;GENODED1RLZ;DE;Volksbank Rhein-Lippe eG;Postfach 1;Großer Markt 1;46483;Wesel a Rhein;Credit institution S122;;;;Y;N;DE02720
DE02722;GENODEM1BOX;DE;Volksbank Bocholt eG;Postfach 2;Meckenemstr. 10;46395;Bocholt;Credit institution S122;;;;Y;N;DE02722
DE02723;GENODEM1HBY;DE;Spar- und Darlehnskasse Bockum-Hövel e.G.;Postfach 4;Berliner Straße 25;59075;Hamm, Westfalen;Credit institution S122;;;;Y;N;DE02723
EE10004252;EEUHEE2X;EE;AS SEB Pank;;Tornimäe tn 2;10145;Tallinn;Credit institution S122;;;;Y;N;EE10004252
EE10060701;HABAEE2X;EE;Swedbank AS;;Liivalaia tn 8;10118;Tallinn;Credit institution S122;;;;Y;N;EE10060701
EE10070303;;EE;Leie Hoiu-laenuühistu;;Kontori;70303;Leie küla, Viljandi vald;Credit institution S122;;;;Y;N;EE10070303
EE10098023;;EE;Loo Hoiu-Laenuühistu;;Saha tee 8;74201;Loo alevik;Credit institution S122;;;;Y;N;EE10098023
EE10183757;BIGKEE2B;EE;Bigbank AS;;Riia tn 2;51004;Tartu linn;Credit institution S122;;;;Y;N;EE10183757
EE10237832;EKRDEE22;EE;Coop Pank AS;;Maakri tn 30;10145;Tallinn;Credit institution S122;;;;Y;N;EE10237832
EE10237984;TABUEE22;EE;AS TBB pank;;Vana-Viru tn 7;10111;Tallinn;Credit institution S122;;;;Y;N;EE10237984
EE10320674;;EE;Kambja Hoiu-Laenuühistu;;Kesk tn 2;62034;Kambja alevik;Credit institution S122;;;;Y;N;EE10320674
EE10407990;;EE;Kehtna Hoiu-Laenuühistu;;Pargi tn 3;79001;Kehtna alevik;Credit institution S122;;;;Y;N;EE10407990
EE10539549;LHVBEE22;EE;AS LHV Pank;;Tartu mnt 2;10145;Tallinn;Credit institution S122;;;;Y;N;EE10539549
EE10575428;;EE;Maaelu Edendamise Hoiu-laenuühistu;;Kase tn 1;73301;Järva-Jaani alev;Credit institution S122;;;;Y;N;EE10575428
EE10624463;;EE;Saaremaa Hoiu-Laenuühistu;;Torni tn 1;93812;Kuressaare linn;Credit institution S122;;;;Y;N;EE10624463
EE10695368;;EE;PÕLVAMAA HOIU-LAENUÜHISTU;;Kesk tn 12;63307;Põlva linn;Credit institution S122;;;;Y;N;EE10695368
EE11315936;RIKOEE22XXX;EE;Luminor Bank AS;;Liivalaia tn 45;10145;Tallinn;Credit institution S122;;;;Y;N;EE11315936
EE11319532;;EE;TARTU HOIU-LAENUÜHISTU;;Jakobi tn 34;51005;Tartu linn;Credit institution S122;;;;Y;N;EE11319532
EE11534064;;EE;OP Corporate Bank plc Eesti filiaal;;Maakri tn 19/1;10145;Tallinn;Credit institution S122;FI;OP Yrityspankki Oyj;FI01999207;Y;N;EE11534064
EE11913301;;EE;Nordiska Financial Partner Norway AS Eesti filiaal;;Pärnu mnt 141-9;11314;Tallinn;Credit institution S122;NO;Folkefinans AS;NO0ECBM00028;Y;N;EE11913301
EE11961369;;EE;Tallinna Hoiu-Laenuühistu;;Narva mnt 2;10117;Tallinn;Credit institution S122;;;;Y;N;EE11961369
EE11971924;PARXEE22;EE;AS Citadele banka Eesti filiaal;;Narva mnt 63/1;10120;Tallinn;Credit institution S122;LV;"Akciju sabiedrība ""Citadele banka""";LV40103303559;Y;N;EE11971924
EE12119210;;EE;EESTI KORTERIÜHISTUTE HOIU-LAENUÜHISTU;;Pärnu mnt 326;11611;Tallinn;Credit institution S122;;;;Y;N;EE12119210
ES0003;BDEPESM1;ES;Banco de Depósitos, S.A.;;Cl José Ortega y Gasset, 29;28006;Madrid;Credit institution S122;;;;Y;N;ES0003
ES0011;ALLFESMM;ES;Allfunds Bank, S.A.;;Cl Padres Dominicos, 7;28050;Madrid;Credit institution S122;;;;Y;N;ES0011
ES0019;DEUTESBBASS;ES;Deutsche Bank, Sociedad Anónima Española;;Ps de la Castellana, 18;28046;Madrid;Credit institution S122;;;;Y;N;ES0019
ES0036;SABNESMMSSS;ES;Santander Investment, S.A.;;AV DE CANTABRIA, SN;28660;BOADILLA DEL MONTE;Credit institution S122;;;;Y;N;ES0036
ES0038;BSSSESM2;ES;CACEIS Bank Spain, S.A.;;PQ.EMPRESARIAL LA FINCA-P.CLUB DEPORTIVO;28223;POZUELO DE ALARCON;Credit institution S122;;;;Y;N;ES0038
ES0049;BSCHESMM;ES;Banco Santander, S.A.;;Ps de Pereda, 9-12;39004;Santander;Credit institution S122;;;;Y;N;ES0049
ES0061;BMARES2M;ES;Banca March, S.A.;;AV DE ALEJANDRO ROSELLÓ, 8;7002;PALMA;Credit institution S122;;;;Y;N;ES0061
ES0073;OPENESMM;ES;Open Bank, S.A.;;PLAZA DE SANTA BARBARA, 2;28004;Madrid;Credit institution S122;;;;Y;N;ES0073
ES0078;BAPUES22;ES;Banca Pueyo, S.A.;;CL SANTA MARÍA DE GUADALUPE, 2;6700;VILLANUEVA DE LA SERENA;Credit institution S122;;;;Y;N;ES0078
AT0000000674745;OEKOATWWXXX;AT;Oesterreichische Kontrollbank Aktiengesellschaft;70;Am Hof, 4;1010;Wien;Credit institution S122;;;;Y;N;AT0000000674745
AT0000084375995;;AT;Oesterreichische Entwicklungsbank AG;;Strauchgasse, 1-3;1010;Wien;Credit institution S122;;;;Y;N;AT0000084375995
AT0000034042182;BKAUATWWXXX;AT;UniCredit Bank Austria AG;35;Rothschildplatz, 1;1020;Wien;Credit institution S122;;;;Y;N;AT0000034042182
AT0000000537678;BAWAATWWXXX;AT;BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft;171;Wiedner Gürtel, 11;1100;Wien;Credit institution S122;;;;Y;N;AT0000000537678
AT0000000548014;OBKLAT2LXXX;AT;Oberbank AG;60;Untere Donaulände, 28;4020;Linz;Credit institution S122;;;;Y;N;AT0000000548014
AT0000000571933;BTVAAT22XXX;AT;Bank für Tirol und Vorarlberg Aktiengesellschaft;573;Stadtforum, 1;6020;Innsbruck;Credit institution S122;;;;Y;N;AT0000000571933
AT0000000571776;BFKKAT2KXXX;AT;BKS Bank AG;;St. Veiter Ring, 43;9020;Klagenfurt;Credit institution S122;;;;Y;N;AT0000000571776
AT0000203159106;GEBAATWWXXX;AT;BNP Paribas SA Niederlassung Österreich;;Vordere Zollamtsstraße, 13;1030;Wien;Credit institution S122;FR;BNP Paribas;FR30004;Y;N;AT0000203159106
AT0000054177751;PABXATW1XXX;AT;paybox Bank AG;;Lassallestraße, 9;1020;Wien;Credit institution S122;;;;Y;N;AT0000054177751
AT0000000920619;BWFBATW1XXX;AT;Österreichische Ärzte- und Apothekerbank AG;9;Spitalgasse, 31;1090;Wien;Credit institution S122;;;;Y;N;AT0000000920619
AT0000040228585;SGABATWWXXX;AT;Société Générale Zweigniederlassung Wien;82;Prinz-Eugen-Straße, 8-10/5/Top 11;1040;Wien;Credit institution S122;FR;Société générale S.A.;FR30003;Y;N;AT0000040228585
AT0000099891960;CAIBATWWXXX;AT;UniCredit Bank AG, Zweigniederlassung Wien;;Rothschildplatz, 1;1020;Wien;Credit institution S122;DE;UniCredit Bank AG;DE00008;Y;N;AT0000099891960
AT0000051045050;BGENATWWXXX;AT;Generali Bank AG;320;Landskrongasse, 1-3;1010;Wien;Credit institution S122;;;;Y;N;AT0000051045050
AT0000001276474;VKBLAT2LXXX;AT;Volkskreditbank AG;116;Rudigierstr., 5-7;4020;Linz;Credit institution S122;;;;Y;N;AT0000001276474
AT0000026736650;DEUTATWWXXX;AT;Deutsche Bank Aktiengesellschaft Filiale Wien;8;Fleischmarkt, 1;1010;Wien;Credit institution S122;DE;DEUTSCHE BANK AKTIENGESELLSCHAFT;DE00001;Y;N;AT0000026736650
AT0000001632015;SPBAATWWXXX;AT;bank99 AG;;Praterstraße, 31;1020;Wien;Credit institution S122;;;;Y;N;AT0000001632015
AT0000002790218;GUTBATWWXXX;AT;Bank Gutmann Aktiengesellschaft;546;Schwarzenbergpl., 16;1010;Wien;Credit institution S122;;;;Y;N;AT0000002790218
AT0000027738994;KTBKATWWXXX;AT;Kathrein Privatbank Aktiengesellschaft;174;Wipplingerstraße, 25;1010;Wien;Credit institution S122;;;;Y;N;AT0000027738994
AT0000018011393;PABAAT2LXXX;AT;PARTNER BANK AKTIENGESELLSCHAFT;106;Goethestr., 1a;4020;Linz;Credit institution S122;;;;Y;N;AT0000018011393
AT0000014537508;BSSWATWWXXX;AT;Schelhammer Capital Bank AG;618;Goldschmiedg., 3;1010;Wien;Credit institution S122;;;;Y;N;AT0000014537508
AT0000000550424;SCHOATWWXXX;AT;Schoellerbank Aktiengesellschaft;172;Renngasse, 3;1010;Wien;Credit institution S122;;;;Y;N;AT0000000550424
DE00132;SIHRDEH1XXX;DE;Bank Saderat Iran Zweigniederlassung Hamburg;Postfach 1;Deichstraße 11;20459;Hamburg;Credit institution S122;IR;Bank Saderat Iran;IR0ECBM00014;Y;N;DE00132
DE00137;BRASDEFFXXX;DE;Banco do Brasil S.A. Zweigniederlassung Frankfurt/Main;Postfach 1;Neue Mainzer Straße 46 - 50;60311;Frankfurt am Main;Credit institution S122;BR;Banco do Brasil S.A.;BR0ECBM00011;Y;N;DE00137
DE00149;SMBCDEDDXXX;DE;Sumitomo Mitsui Banking Corporation Fil. Düsseldorf Zweigniederlassung der Sumitomo Mitsui Banking Corporation mit Sitz in Tokio;Postfach 1;Prinzenallee 7;40549;Düsseldorf;Credit institution S122;JP;Sumitomo Mitsui Banking Corporation;JP0ECBM00023;Y;N;DE00149
DE00151;BNPADEFFTGT;DE;BNP Paribas S.A. Niederlassung Deutschland;Postfach 1;'Senckenberganlage 19;60325;Frankfurt am Main;Credit institution S122;FR;BNP Paribas;FR30004;Y;N;DE00151
DE00153;DELBDE33XXX;DE;Bethmann Bank AG;Postfach 1;Mainzer Landstraße 1;60329;Frankfurt am Main;Credit institution S122;;;;Y;N;DE00153
DE00156;SOPPDEFFXXX;DE;Deutsche Oppenheim Family Office AG;Postfach 1;Oppenheimstraße 11;50668;Köln;Credit institution S122;;;;Y;N;DE00156
DE00159;TUBDDEDDXXX;DE;HSBC Trinkaus & Burkhardt GmbH;Postfach 1;Hansaallee 3;40549;Düsseldorf;Credit institution S122;;;;Y;N;DE00159
DE00161;BHBADES1TAR;DE;Bankhaus Bauer Aktiengesellschaft;;Hatzper Straße 30;45149;Essen, Ruhr;Credit institution S122;;;;Y;N;DE00161
DE00163;ELGEDES1BRA;DE;Bankhaus Ellwanger & Geiger AG;Postfach 1;Börsenplatz 1;70174;Stuttgart;Credit institution S122;;;;Y;N;DE00163
